요양개시년월,주소(시도),주소(시군구),연령군,진료에피소드 건수
201002,서울특별시,중랑구,4,2237
201002,서울특별시,중랑구,5,1180
201003,서울특별시,강남구,0,1966
201003,서울특별시,강남구,1,2403
201003,서울특별시,강남구,2,2714
201003,서울특별시,강남구,3,6016
201003,서울특별시,강남구,4,3327
201003,서울특별시,강남구,5,1600
201003,서울특별시,강동구,0,1516
201003,서울특별시,강동구,1,1707
201003,서울특별시,강동구,2,1727
201003,서울특별시,강동구,3,5190
201003,서울특별시,강동구,4,2260
201003,서울특별시,강동구,5,1191
201003,서울특별시,강북구,0,2004
201003,서울특별시,강북구,1,2545
201003,서울특별시,강북구,2,3710
201003,서울특별시,강북구,3,8249
201003,서울특별시,강북구,4,4115
201003,서울특별시,강북구,5,1240
201003,서울특별시,강서구,0,1249
201003,서울특별시,강서구,1,1607
201003,서울특별시,강서구,2,2015
201003,서울특별시,강서구,3,4815
201003,서울특별시,강서구,4,2324
201003,서울특별시,강서구,5,923
201003,서울특별시,관악구,0,1325
201003,서울특별시,관악구,1,2367
201003,서울특별시,관악구,2,2773
201003,서울특별시,관악구,3,4819
201003,서울특별시,관악구,4,2692
201003,서울특별시,관악구,5,1147
201003,서울특별시,광진구,0,1895
201003,서울특별시,광진구,1,2083
201003,서울특별시,광진구,2,2185
201003,서울특별시,광진구,3,5694
201003,서울특별시,광진구,4,2975
201003,서울특별시,광진구,5,1244
201003,서울특별시,구로구,0,1238
201003,서울특별시,구로구,1,1465
201003,서울특별시,구로구,2,1875
201003,서울특별시,구로구,3,4624
201003,서울특별시,구로구,4,2476
201003,서울특별시,구로구,5,1177
201003,서울특별시,금천구,0,2189
201003,서울특별시,금천구,1,2743
201003,서울특별시,금천구,2,3449
201003,서울특별시,금천구,3,6310
201003,서울특별시,금천구,4,3593
201003,서울특별시,금천구,5,1357
201003,서울특별시,노원구,0,1998
201003,서울특별시,노원구,1,2401
201003,서울특별시,노원구,2,3057
201003,서울특별시,노원구,3,6647
201003,서울특별시,노원구,4,3650
201003,서울특별시,노원구,5,1197
201003,서울특별시,도봉구,0,3299
201003,서울특별시,도봉구,1,4054
201003,서울특별시,도봉구,2,4319
201003,서울특별시,도봉구,3,9995
201003,서울특별시,도봉구,4,4906
201003,서울특별시,도봉구,5,1576
201003,서울특별시,동대문구,0,1675
201003,서울특별시,동대문구,1,1891
201003,서울특별시,동대문구,2,2153
201003,서울특별시,동대문구,3,6110
201003,서울특별시,동대문구,4,3000
201003,서울특별시,동대문구,5,1399
201003,서울특별시,동작구,0,1066
201003,서울특별시,동작구,1,1302
201003,서울특별시,동작구,2,1274
201003,서울특별시,동작구,3,2829
201003,서울특별시,동작구,4,1538
201003,서울특별시,동작구,5,715
201003,서울특별시,마포구,0,883
201003,서울특별시,마포구,1,999
201003,서울특별시,마포구,2,1036
201003,서울특별시,마포구,3,2993
201003,서울특별시,마포구,4,1501
201003,서울특별시,마포구,5,838
201003,서울특별시,서대문구,0,153
201003,서울특별시,서대문구,1,213
201003,서울특별시,서대문구,2,217
201003,서울특별시,서대문구,3,717
201003,서울특별시,서대문구,4,427
201003,서울특별시,서대문구,5,214
201003,서울특별시,서초구,0,2479
201003,서울특별시,서초구,1,3925
201003,서울특별시,서초구,2,5376
201003,서울특별시,서초구,3,8358
201003,서울특별시,서초구,4,4285
201003,서울특별시,서초구,5,1640
201003,서울특별시,성동구,0,724
201003,서울특별시,성동구,1,884
201003,서울특별시,성동구,2,1103
201003,서울특별시,성동구,3,2824
201003,서울특별시,성동구,4,1603
201003,서울특별시,성동구,5,609
201003,서울특별시,성북구,0,1599
201003,서울특별시,성북구,1,1940
201003,서울특별시,성북구,2,2241
201003,서울특별시,성북구,3,5517
201003,서울특별시,성북구,4,2822
201003,서울특별시,성북구,5,1067
201003,서울특별시,송파구,0,1497
201003,서울특별시,송파구,1,2020
201003,서울특별시,송파구,2,1886
201003,서울특별시,송파구,3,4653
201003,서울특별시,송파구,4,2416
201003,서울특별시,송파구,5,1258
201003,서울특별시,양천구,0,1168
201003,서울특별시,양천구,1,1542
201003,서울특별시,양천구,2,1612
201003,서울특별시,양천구,3,4137
201003,서울특별시,양천구,4,2056
201003,서울특별시,양천구,5,994
201003,서울특별시,영등포구,0,2736
201003,서울특별시,영등포구,1,3093
201003,서울특별시,영등포구,2,2684
201003,서울특별시,영등포구,3,7174
201003,서울특별시,영등포구,4,3602
201003,서울특별시,영등포구,5,1652
201003,서울특별시,용산구,0,2519
201003,서울특별시,용산구,1,2249
201003,서울특별시,용산구,2,2096
201003,서울특별시,용산구,3,5729
201003,서울특별시,용산구,4,3067
201003,서울특별시,용산구,5,1177
201003,서울특별시,은평구,0,436
201003,서울특별시,은평구,1,726
201003,서울특별시,은평구,2,828
201003,서울특별시,은평구,3,1986
201003,서울특별시,은평구,4,1056
201003,서울특별시,은평구,5,582
201003,서울특별시,종로구,0,1964
201003,서울특별시,종로구,1,2830
201003,서울특별시,종로구,2,3943
201003,서울특별시,종로구,3,6677
201003,서울특별시,종로구,4,3623
201003,서울특별시,종로구,5,1122
201003,서울특별시,중구,0,3288
201003,서울특별시,중구,1,3554
201003,서울특별시,중구,2,3899
201003,서울특별시,중구,3,8293
201003,서울특별시,중구,4,4231
201003,서울특별시,중구,5,1491
201003,서울특별시,중랑구,0,2286
201003,서울특별시,중랑구,1,2496
201003,서울특별시,중랑구,2,2850
201003,서울특별시,중랑구,3,8085
201003,서울특별시,중랑구,4,3815
201003,서울특별시,중랑구,5,1783
201004,서울특별시,강남구,0,1325
201004,서울특별시,강남구,1,1751
201004,서울특별시,강남구,2,1442
201004,서울특별시,강남구,3,6440
201004,서울특별시,강남구,4,3484
201004,서울특별시,강남구,5,1417
201004,서울특별시,강동구,0,1620
201004,서울특별시,강동구,1,2235
201004,서울특별시,강동구,2,2197
201004,서울특별시,강동구,3,9760
201004,서울특별시,강동구,4,4571
201004,서울특별시,강동구,5,1989
201004,서울특별시,강북구,0,1109
201004,서울특별시,강북구,1,1369
201004,서울특별시,강북구,2,1363
201004,서울특별시,강북구,3,5747
201004,서울특별시,강북구,4,2690
201004,서울특별시,강북구,5,923
201004,서울특별시,강서구,0,1613
201004,서울특별시,강서구,1,2071
201004,서울특별시,강서구,2,2511
201004,서울특별시,강서구,3,7248
201004,서울특별시,강서구,4,3858
201004,서울특별시,강서구,5,1742
201004,서울특별시,관악구,0,1927
201004,서울특별시,관악구,1,2192
201004,서울특별시,관악구,2,1797
201004,서울특별시,관악구,3,6748
201004,서울특별시,관악구,4,3427
201004,서울특별시,관악구,5,1380
201004,서울특별시,광진구,0,359
201004,서울특별시,광진구,1,644
201004,서울특별시,광진구,2,789
201004,서울특별시,광진구,3,2384
201004,서울특별시,광진구,4,1389
201004,서울특별시,광진구,5,655
201004,서울특별시,구로구,0,1198
201004,서울특별시,구로구,1,1623
201004,서울특별시,구로구,2,1741
201004,서울특별시,구로구,3,5624
201004,서울특별시,구로구,4,2940
201004,서울특별시,구로구,5,1499
201004,서울특별시,금천구,0,1183
201004,서울특별시,금천구,1,1386
201004,서울특별시,금천구,2,1358
201004,서울특별시,금천구,3,6034
201004,서울특별시,금천구,4,2759
201004,서울특별시,금천구,5,1309
201004,서울특별시,노원구,0,1703
201004,서울특별시,노원구,1,1926
201004,서울특별시,노원구,2,1865
201004,서울특별시,노원구,3,7247
201004,서울특별시,노원구,4,4212
201004,서울특별시,노원구,5,1539
201004,서울특별시,도봉구,0,932
201004,서울특별시,도봉구,1,1181
201004,서울특별시,도봉구,2,1196
201004,서울특별시,도봉구,3,5338
201004,서울특별시,도봉구,4,2858
201004,서울특별시,도봉구,5,1307
201004,서울특별시,동대문구,0,126
201004,서울특별시,동대문구,1,187
201004,서울특별시,동대문구,2,152
201004,서울특별시,동대문구,3,847
201004,서울특별시,동대문구,4,469
201004,서울특별시,동대문구,5,248
201004,서울특별시,동작구,0,2173
201004,서울특별시,동작구,1,3287
201004,서울특별시,동작구,2,3041
201004,서울특별시,동작구,3,9912
201004,서울특별시,동작구,4,5047
201004,서울특별시,동작구,5,1720
201004,서울특별시,마포구,0,1067
201004,서울특별시,마포구,1,1626
201004,서울특별시,마포구,2,1572
201004,서울특별시,마포구,3,5541
201004,서울특별시,마포구,4,3050
201004,서울특별시,마포구,5,1295
201004,서울특별시,서대문구,0,805
201004,서울특별시,서대문구,1,956
201004,서울특별시,서대문구,2,806
201004,서울특별시,서대문구,3,3245
201004,서울특별시,서대문구,4,1849
201004,서울특별시,서대문구,5,881
201004,서울특별시,서초구,0,698
201004,서울특별시,서초구,1,841
201004,서울특별시,서초구,2,924
201004,서울특별시,서초구,3,3378
201004,서울특별시,서초구,4,1994
201004,서울특별시,서초구,5,695
201004,서울특별시,성동구,0,1588
201004,서울특별시,성동구,1,2167
201004,서울특별시,성동구,2,2505
201004,서울특별시,성동구,3,8031
201004,서울특별시,성동구,4,4529
201004,서울특별시,성동구,5,1290
201004,서울특별시,성북구,0,916
201004,서울특별시,성북구,1,1031
201004,서울특별시,성북구,2,876
201004,서울특별시,성북구,3,4654
201004,서울특별시,성북구,4,2322
201004,서울특별시,성북구,5,1005
201004,서울특별시,송파구,0,1329
201004,서울특별시,송파구,1,1848
201004,서울특별시,송파구,2,1687
201004,서울특별시,송파구,3,7359
201004,서울특별시,송파구,4,3670
201004,서울특별시,송파구,5,1675
201004,서울특별시,양천구,0,2086
201004,서울특별시,양천구,1,3432
201004,서울특별시,양천구,2,3642
201004,서울특별시,양천구,3,9951
201004,서울특별시,양천구,4,5175
201004,서울특별시,양천구,5,1822
201004,서울특별시,영등포구,0,1484
201004,서울특별시,영등포구,1,2657
201004,서울특별시,영등포구,2,3091
201004,서울특별시,영등포구,3,7691
201004,서울특별시,영등포구,4,4266
201004,서울특별시,영등포구,5,1280
201004,서울특별시,용산구,0,2599
201004,서울특별시,용산구,1,3445
201004,서울특별시,용산구,2,3482
201004,서울특별시,용산구,3,11864
201004,서울특별시,용산구,4,5878
201004,서울특별시,용산구,5,1805
201004,서울특별시,은평구,0,2317
201004,서울특별시,은평구,1,2811
201004,서울특별시,은평구,2,2201
201004,서울특별시,은평구,3,8488
201004,서울특별시,은평구,4,4374
201004,서울특별시,은평구,5,1960
201004,서울특별시,종로구,0,1243
201004,서울특별시,종로구,1,1718
201004,서울특별시,종로구,2,1986
201004,서울특별시,종로구,3,6673
201004,서울특별시,종로구,4,3299
201004,서울특별시,종로구,5,1206
201004,서울특별시,중구,0,1584
201004,서울특별시,중구,1,2369
201004,서울특별시,중구,2,3356
201004,서울특별시,중구,3,9767
201004,서울특별시,중구,4,4744
201004,서울특별시,중구,5,1405
201004,서울특별시,중랑구,0,716
201004,서울특별시,중랑구,1,820
201004,서울특별시,중랑구,2,783
201004,서울특별시,중랑구,3,3645
201004,서울특별시,중랑구,4,1828
201004,서울특별시,중랑구,5,989
201005,서울특별시,강남구,0,316
201005,서울특별시,강남구,1,383
201005,서울특별시,강남구,2,427
201005,서울특별시,강남구,3,1861
201005,서울특별시,강남구,4,1145
201005,서울특별시,강남구,5,596
201005,서울특별시,강동구,0,567
201005,서울특별시,강동구,1,509
201005,서울특별시,강동구,2,494
201005,서울특별시,강동구,3,2799
201005,서울특별시,강동구,4,1640
201005,서울특별시,강동구,5,789
201005,서울특별시,강북구,0,1664
201005,서울특별시,강북구,1,1218
201005,서울특별시,강북구,2,1243
201005,서울특별시,강북구,3,5562
201005,서울특별시,강북구,4,3374
201005,서울특별시,강북구,5,1373
201005,서울특별시,강서구,0,1232
201005,서울특별시,강서구,1,960
201005,서울특별시,강서구,2,817
201005,서울특별시,강서구,3,5283
201005,서울특별시,강서구,4,3055
201005,서울특별시,강서구,5,1068
201005,서울특별시,관악구,0,2326
201005,서울특별시,관악구,1,2139
201005,서울특별시,관악구,2,2021
201005,서울특별시,관악구,3,9695
201005,서울특별시,관악구,4,5529
201005,서울특별시,관악구,5,1507
201005,서울특별시,광진구,0,1970
201005,서울특별시,광진구,1,1586
201005,서울특별시,광진구,2,1315
201005,서울특별시,광진구,3,6744
201005,서울특별시,광진구,4,3855
201005,서울특별시,광진구,5,1551
201005,서울특별시,구로구,0,1182
201005,서울특별시,구로구,1,942
201005,서울특별시,구로구,2,922
201005,서울특별시,구로구,3,5583
201005,서울특별시,구로구,4,3197
201005,서울특별시,구로구,5,1438
201005,서울특별시,금천구,0,1272
201005,서울특별시,금천구,1,1208
201005,서울특별시,금천구,2,1120
201005,서울특별시,금천구,3,7406
201005,서울특별시,금천구,4,3851
201005,서울특별시,금천구,5,1598
201005,서울특별시,노원구,0,1085
201005,서울특별시,노원구,1,848
201005,서울특별시,노원구,2,810
201005,서울특별시,노원구,3,5002
201005,서울특별시,노원구,4,2266
201005,서울특별시,노원구,5,1085
201005,서울특별시,도봉구,0,1107
201005,서울특별시,도봉구,1,977
201005,서울특별시,도봉구,2,967
201005,서울특별시,도봉구,3,4326
201005,서울특별시,도봉구,4,2497
201005,서울특별시,도봉구,5,1202
201005,서울특별시,동대문구,0,676
201005,서울특별시,동대문구,1,582
201005,서울특별시,동대문구,2,534
201005,서울특별시,동대문구,3,2553
201005,서울특별시,동대문구,4,1606
201005,서울특별시,동대문구,5,707
201005,서울특별시,동작구,0,1444
201005,서울특별시,동작구,1,1482
201005,서울특별시,동작구,2,2087
201005,서울특별시,동작구,3,7877
201005,서울특별시,동작구,4,4611
201005,서울특별시,동작구,5,1238
201005,서울특별시,마포구,0,1835
201005,서울특별시,마포구,1,1218
201005,서울특별시,마포구,2,878
201005,서울특별시,마포구,3,5452
201005,서울특별시,마포구,4,3206
201005,서울특별시,마포구,5,1059
201005,서울특별시,서대문구,0,1919
201005,서울특별시,서대문구,1,1715
201005,서울특별시,서대문구,2,1674
201005,서울특별시,서대문구,3,7729
201005,서울특별시,서대문구,4,4475
201005,서울특별시,서대문구,5,1450
201005,서울특별시,서초구,0,1283
201005,서울특별시,서초구,1,1301
201005,서울특별시,서초구,2,1337
201005,서울특별시,서초구,3,6347
201005,서울특별시,서초구,4,3990
201005,서울특별시,서초구,5,1130
201005,서울특별시,성동구,0,1655
201005,서울특별시,성동구,1,1303
201005,서울특별시,성동구,2,1185
201005,서울특별시,성동구,3,5559
201005,서울특별시,성동구,4,3624
201005,서울특별시,성동구,5,1234
201005,서울특별시,성북구,0,1802
201005,서울특별시,성북구,1,2172
201005,서울특별시,성북구,2,2466
201005,서울특별시,성북구,3,8161
201005,서울특별시,성북구,4,4732
201005,서울특별시,성북구,5,1565
201005,서울특별시,송파구,0,109
201005,서울특별시,송파구,1,113
201005,서울특별시,송파구,2,116
201005,서울특별시,송파구,3,730
201005,서울특별시,송파구,4,433
201005,서울특별시,송파구,5,219
201005,서울특별시,양천구,0,565
201005,서울특별시,양천구,1,459
201005,서울특별시,양천구,2,466
201005,서울특별시,양천구,3,2764
201005,서울특별시,양천구,4,1740
201005,서울특별시,양천구,5,568
201005,서울특별시,영등포구,0,1170
201005,서울특별시,영등포구,1,1108
201005,서울특별시,영등포구,2,1199
201005,서울특별시,영등포구,3,5509
201005,서울특별시,영등포구,4,3276
201005,서울특별시,영등포구,5,1066
201005,서울특별시,용산구,0,949
201005,서울특별시,용산구,1,756
201005,서울특별시,용산구,2,751
201005,서울특별시,용산구,3,4265
201005,서울특별시,용산구,4,2515
201005,서울특별시,용산구,5,1039
201005,서울특별시,은평구,0,1360
201005,서울특별시,은평구,1,1556
201005,서울특별시,은평구,2,1882
201005,서울특별시,은평구,3,6403
201005,서울특별시,은평구,4,3998
201005,서울특별시,은평구,5,1065
201005,서울특별시,종로구,0,815
201005,서울특별시,종로구,1,698
201005,서울특별시,종로구,2,599
201005,서울특별시,종로구,3,3665
201005,서울특별시,종로구,4,2068
201005,서울특별시,종로구,5,825
201005,서울특별시,중구,0,822
201005,서울특별시,중구,1,897
201005,서울특별시,중구,2,922
201005,서울특별시,중구,3,4802
201005,서울특별시,중구,4,2619
201005,서울특별시,중구,5,860
201005,서울특별시,중랑구,0,1039
201005,서울특별시,중랑구,1,1236
201005,서울특별시,중랑구,2,1210
201005,서울특별시,중랑구,3,4524
201005,서울특별시,중랑구,4,2776
201005,서울특별시,중랑구,5,1022
201006,서울특별시,강남구,0,1639
201006,서울특별시,강남구,1,1199
201006,서울특별시,강남구,2,1051
201006,서울특별시,강남구,3,4623
201006,서울특별시,강남구,4,2540
201006,서울특별시,강남구,5,1171
201006,서울특별시,강동구,0,839
201006,서울특별시,강동구,1,876
201006,서울특별시,강동구,2,907
201006,서울특별시,강동구,3,2978
201006,서울특별시,강동구,4,1750
201006,서울특별시,강동구,5,753
201006,서울특별시,강북구,0,1130
201006,서울특별시,강북구,1,728
201006,서울특별시,강북구,2,675
201006,서울특별시,강북구,3,3586
201006,서울특별시,강북구,4,1915
201006,서울특별시,강북구,5,788
201006,서울특별시,강서구,0,293
201006,서울특별시,강서구,1,286
201006,서울특별시,강서구,2,341
201006,서울특별시,강서구,3,1220
201006,서울특별시,강서구,4,763
201006,서울특별시,강서구,5,421
201006,서울특별시,관악구,0,688
201006,서울특별시,관악구,1,544
