요양개시년월,주소(시도),주소(시군구),연령군,진료에피소드 건수,초미세먼지,미세먼지,일산화탄소,오존,이산화질소,아황산가스
201105,서울특별시,종로구,2,50,24,72,0.4,0.026,0.032,0.007
201105,서울특별시,종로구,3,119,24,72,0.4,0.026,0.032,0.007
201105,서울특별시,종로구,4,61,24,72,0.4,0.026,0.032,0.007
201105,서울특별시,종로구,5,27,24,72,0.4,0.026,0.032,0.007
201105,서울특별시,중구,0,43,26,74,0.6,0.022,0.042,0.004
201105,서울특별시,중구,1,24,26,74,0.6,0.022,0.042,0.004
201105,서울특별시,중구,2,14,26,74,0.6,0.022,0.042,0.004
201105,서울특별시,중구,3,46,26,74,0.6,0.022,0.042,0.004
201105,서울특별시,중구,4,15,26,74,0.6,0.022,0.042,0.004
201105,서울특별시,중구,5,11,26,74,0.6,0.022,0.042,0.004
201105,서울특별시,용산구,0,223,26,76,0.3,0.028,0.036,0.004
201105,서울특별시,용산구,1,88,26,76,0.3,0.028,0.036,0.004
201105,서울특별시,용산구,2,43,26,76,0.3,0.028,0.036,0.004
201105,서울특별시,용산구,3,211,26,76,0.3,0.028,0.036,0.004
201105,서울특별시,용산구,4,75,26,76,0.3,0.028,0.036,0.004
201105,서울특별시,용산구,5,40,26,76,0.3,0.028,0.036,0.004
201105,서울특별시,성동구,0,345,22,78,0.4,0.026,0.028,0.005
201105,서울특별시,성동구,1,115,22,78,0.4,0.026,0.028,0.005
201105,서울특별시,성동구,2,68,22,78,0.4,0.026,0.028,0.005
201105,서울특별시,성동구,3,242,22,78,0.4,0.026,0.028,0.005
201105,서울특별시,성동구,4,87,22,78,0.4,0.026,0.028,0.005
201105,서울특별시,성동구,5,51,22,78,0.4,0.026,0.028,0.005
201105,서울특별시,광진구,0,469,19,72,0.6,0.03,0.029,0.003
201105,서울특별시,광진구,1,183,19,72,0.6,0.03,0.029,0.003
201105,서울특별시,광진구,2,126,19,72,0.6,0.03,0.029,0.003
201105,서울특별시,광진구,3,289,19,72,0.6,0.03,0.029,0.003
201105,서울특별시,광진구,4,96,19,72,0.6,0.03,0.029,0.003
201105,서울특별시,광진구,5,48,19,72,0.6,0.03,0.029,0.003
201105,서울특별시,동대문구,0,358,22,255,0.9,0.021,0.039,0.004
201105,서울특별시,동대문구,1,165,22,255,0.9,0.021,0.039,0.004
201105,서울특별시,동대문구,2,98,22,255,0.9,0.021,0.039,0.004
201105,서울특별시,동대문구,3,287,22,255,0.9,0.021,0.039,0.004
201105,서울특별시,동대문구,4,125,22,255,0.9,0.021,0.039,0.004
201105,서울특별시,동대문구,5,64,22,255,0.9,0.021,0.039,0.004
201105,서울특별시,중랑구,0,550,23,74,0.4,0.028,0.031,0.006
201105,서울특별시,중랑구,1,231,23,74,0.4,0.028,0.031,0.006
201105,서울특별시,중랑구,2,122,23,74,0.4,0.028,0.031,0.006
201105,서울특별시,중랑구,3,299,23,74,0.4,0.028,0.031,0.006
201105,서울특별시,중랑구,4,107,23,74,0.4,0.028,0.031,0.006
201105,서울특별시,중랑구,5,53,23,74,0.4,0.028,0.031,0.006
201105,서울특별시,성북구,0,587,20,67,0.5,0.025,0.036,0.004
201105,서울특별시,성북구,1,252,20,67,0.5,0.025,0.036,0.004
201105,서울특별시,성북구,2,133,20,67,0.5,0.025,0.036,0.004
201105,서울특별시,성북구,3,387,20,67,0.5,0.025,0.036,0.004
201105,서울특별시,성북구,4,171,20,67,0.5,0.025,0.036,0.004
201105,서울특별시,성북구,5,95,20,67,0.5,0.025,0.036,0.004
201105,서울특별시,강북구,0,269,21,56,0.4,0.029,0.032,0.007
201105,서울특별시,강북구,1,115,21,56,0.4,0.029,0.032,0.007
201105,서울특별시,강북구,2,59,21,56,0.4,0.029,0.032,0.007
201105,서울특별시,강북구,3,162,21,56,0.4,0.029,0.032,0.007
201105,서울특별시,강북구,4,85,21,56,0.4,0.029,0.032,0.007
201105,서울특별시,강북구,5,30,21,56,0.4,0.029,0.032,0.007
201105,서울특별시,도봉구,0,440,21,70,0.5,0.031,0.023,0.004
201105,서울특별시,도봉구,1,225,21,70,0.5,0.031,0.023,0.004
201105,서울특별시,도봉구,2,141,21,70,0.5,0.031,0.023,0.004
201105,서울특별시,도봉구,3,282,21,70,0.5,0.031,0.023,0.004
201105,서울특별시,도봉구,4,103,21,70,0.5,0.031,0.023,0.004
201105,서울특별시,도봉구,5,50,21,70,0.5,0.031,0.023,0.004
201105,서울특별시,노원구,0,652,15,61,0.4,0.031,0.034,0.006
201105,서울특별시,노원구,1,299,15,61,0.4,0.031,0.034,0.006
201105,서울특별시,노원구,2,191,15,61,0.4,0.031,0.034,0.006
201105,서울특별시,노원구,3,422,15,61,0.4,0.031,0.034,0.006
201105,서울특별시,노원구,4,162,15,61,0.4,0.031,0.034,0.006
201105,서울특별시,노원구,5,60,15,61,0.4,0.031,0.034,0.006
201105,서울특별시,은평구,0,656,20,74,0.6,0.031,0.03,0.003
201105,서울특별시,은평구,1,308,20,74,0.6,0.031,0.03,0.003
201105,서울특별시,은평구,2,175,20,74,0.6,0.031,0.03,0.003
201105,서울특별시,은평구,3,524,20,74,0.6,0.031,0.03,0.003
201105,서울특별시,은평구,4,266,20,74,0.6,0.031,0.03,0.003
201105,서울특별시,은평구,5,153,20,74,0.6,0.031,0.03,0.003
201105,서울특별시,서대문구,0,366,20,72,0.5,0.027,0.027,0.003
201105,서울특별시,서대문구,1,205,20,72,0.5,0.027,0.027,0.003
201105,서울특별시,서대문구,2,139,20,72,0.5,0.027,0.027,0.003
201105,서울특별시,서대문구,3,392,20,72,0.5,0.027,0.027,0.003
201105,서울특별시,서대문구,4,184,20,72,0.5,0.027,0.027,0.003
201105,서울특별시,서대문구,5,134,20,72,0.5,0.027,0.027,0.003
201105,서울특별시,마포구,0,516,26,79,0.5,0.028,0.036,0.004
201105,서울특별시,마포구,1,169,26,79,0.5,0.028,0.036,0.004
201105,서울특별시,마포구,2,86,26,79,0.5,0.028,0.036,0.004
201105,서울특별시,마포구,3,323,26,79,0.5,0.028,0.036,0.004
201105,서울특별시,마포구,4,99,26,79,0.5,0.028,0.036,0.004
201105,서울특별시,마포구,5,52,26,79,0.5,0.028,0.036,0.004
201105,서울특별시,양천구,0,382,19,62,0.4,0.027,0.036,0.006
201105,서울특별시,양천구,1,255,19,62,0.4,0.027,0.036,0.006
201105,서울특별시,양천구,2,182,19,62,0.4,0.027,0.036,0.006
201105,서울특별시,양천구,3,383,19,62,0.4,0.027,0.036,0.006
201105,서울특별시,양천구,4,163,19,62,0.4,0.027,0.036,0.006
201105,서울특별시,양천구,5,75,19,62,0.4,0.027,0.036,0.006
201105,서울특별시,강서구,0,625,23,76,0.4,0.029,0.04,0.005
201105,서울특별시,강서구,1,217,23,76,0.4,0.029,0.04,0.005
201105,서울특별시,강서구,2,113,23,76,0.4,0.029,0.04,0.005
201105,서울특별시,강서구,3,380,23,76,0.4,0.029,0.04,0.005
201105,서울특별시,강서구,4,142,23,76,0.4,0.029,0.04,0.005
201105,서울특별시,강서구,5,77,23,76,0.4,0.029,0.04,0.005
201105,서울특별시,구로구,0,571,22,74,0.5,0.03,0.036,0.004
201105,서울특별시,구로구,1,199,22,74,0.5,0.03,0.036,0.004
201105,서울특별시,구로구,2,90,22,74,0.5,0.03,0.036,0.004
201105,서울특별시,구로구,3,311,22,74,0.5,0.03,0.036,0.004
201105,서울특별시,구로구,4,95,22,74,0.5,0.03,0.036,0.004
201105,서울특별시,구로구,5,34,22,74,0.5,0.03,0.036,0.004
201105,서울특별시,금천구,0,218,25,68,0.4,0.028,0.034,0.006
201105,서울특별시,금천구,1,97,25,68,0.4,0.028,0.034,0.006
201105,서울특별시,금천구,2,40,25,68,0.4,0.028,0.034,0.006
201105,서울특별시,금천구,3,177,25,68,0.4,0.028,0.034,0.006
201105,서울특별시,금천구,4,58,25,68,0.4,0.028,0.034,0.006
201105,서울특별시,금천구,5,29,25,68,0.4,0.028,0.034,0.006
201105,서울특별시,영등포구,0,446,24,79,0.6,0.026,0.045,0.004
201105,서울특별시,영등포구,1,169,24,79,0.6,0.026,0.045,0.004
201105,서울특별시,영등포구,2,74,24,79,0.6,0.026,0.045,0.004
201105,서울특별시,영등포구,3,348,24,79,0.6,0.026,0.045,0.004
201105,서울특별시,영등포구,4,151,24,79,0.6,0.026,0.045,0.004
201105,서울특별시,영등포구,5,67,24,79,0.6,0.026,0.045,0.004
201105,서울특별시,동작구,0,473,23,72,0.5,0.032,0.034,0.007
201105,서울특별시,동작구,1,194,23,72,0.5,0.032,0.034,0.007
201105,서울특별시,동작구,2,104,23,72,0.5,0.032,0.034,0.007
201105,서울특별시,동작구,3,389,23,72,0.5,0.032,0.034,0.007
201105,서울특별시,동작구,4,114,23,72,0.5,0.032,0.034,0.007
201105,서울특별시,동작구,5,65,23,72,0.5,0.032,0.034,0.007
201105,서울특별시,관악구,0,580,28,74,0.6,0.028,0.037,0.004
201105,서울특별시,관악구,1,239,28,74,0.6,0.028,0.037,0.004
201105,서울특별시,관악구,2,139,28,74,0.6,0.028,0.037,0.004
201105,서울특별시,관악구,3,411,28,74,0.6,0.028,0.037,0.004
201105,서울특별시,관악구,4,130,28,74,0.6,0.028,0.037,0.004
201105,서울특별시,관악구,5,75,28,74,0.6,0.028,0.037,0.004
201105,서울특별시,서초구,0,493,21,75,0.5,0.029,0.037,0.004
201105,서울특별시,서초구,1,241,21,75,0.5,0.029,0.037,0.004
201105,서울특별시,서초구,2,129,21,75,0.5,0.029,0.037,0.004
201105,서울특별시,서초구,3,480,21,75,0.5,0.029,0.037,0.004
201105,서울특별시,서초구,4,245,21,75,0.5,0.029,0.037,0.004
201105,서울특별시,서초구,5,122,21,75,0.5,0.029,0.037,0.004
201105,서울특별시,강남구,0,651,22,76,0.5,0.022,0.048,0.004
201105,서울특별시,강남구,1,240,22,76,0.5,0.022,0.048,0.004
201105,서울특별시,강남구,2,187,22,76,0.5,0.022,0.048,0.004
201105,서울특별시,강남구,3,547,22,76,0.5,0.022,0.048,0.004
201105,서울특별시,강남구,4,191,22,76,0.5,0.022,0.048,0.004
201105,서울특별시,강남구,5,85,22,76,0.5,0.022,0.048,0.004
201105,서울특별시,송파구,0,960,19,70,0.5,0.031,0.026,0.004
201105,서울특별시,송파구,1,422,19,70,0.5,0.031,0.026,0.004
201105,서울특별시,송파구,2,245,19,70,0.5,0.031,0.026,0.004
201105,서울특별시,송파구,3,744,19,70,0.5,0.031,0.026,0.004
201105,서울특별시,송파구,4,317,19,70,0.5,0.031,0.026,0.004
201105,서울특별시,송파구,5,95,19,70,0.5,0.031,0.026,0.004
201105,서울특별시,강동구,0,569,20,72,0.5,0.031,0.03,0.006
201105,서울특별시,강동구,1,198,20,72,0.5,0.031,0.03,0.006
201105,서울특별시,강동구,2,153,20,72,0.5,0.031,0.03,0.006
201105,서울특별시,강동구,3,388,20,72,0.5,0.031,0.03,0.006
201105,서울특별시,강동구,4,173,20,72,0.5,0.031,0.03,0.006
201105,서울특별시,강동구,5,67,20,72,0.5,0.031,0.03,0.006
201106,서울특별시,종로구,0,115,28,42,0.4,0.028,0.028,0.007
201106,서울특별시,종로구,1,56,28,42,0.4,0.028,0.028,0.007
201106,서울특별시,종로구,2,32,28,42,0.4,0.028,0.028,0.007
201106,서울특별시,종로구,3,130,28,42,0.4,0.028,0.028,0.007
201106,서울특별시,종로구,4,73,28,42,0.4,0.028,0.028,0.007
201106,서울특별시,종로구,5,39,28,42,0.4,0.028,0.028,0.007
201106,서울특별시,중구,0,41,24,44,0.6,0.026,0.035,0.003
201106,서울특별시,중구,1,15,24,44,0.6,0.026,0.035,0.003
201106,서울특별시,중구,2,12,24,44,0.6,0.026,0.035,0.003
201106,서울특별시,중구,3,29,24,44,0.6,0.026,0.035,0.003
201106,서울특별시,중구,4,21,24,44,0.6,0.026,0.035,0.003
201106,서울특별시,중구,5,6,24,44,0.6,0.026,0.035,0.003
201106,서울특별시,용산구,0,193,23,45,0.3,0.027,0.032,0.004
201106,서울특별시,용산구,1,76,23,45,0.3,0.027,0.032,0.004
201106,서울특별시,용산구,2,43,23,45,0.3,0.027,0.032,0.004
201106,서울특별시,용산구,3,195,23,45,0.3,0.027,0.032,0.004
201106,서울특별시,용산구,4,75,23,45,0.3,0.027,0.032,0.004
201106,서울특별시,용산구,5,52,23,45,0.3,0.027,0.032,0.004
201106,서울특별시,성동구,0,323,19,49,0.3,0.031,0.026,0.006
201106,서울특별시,성동구,1,113,19,49,0.3,0.031,0.026,0.006
201106,서울특별시,성동구,2,51,19,49,0.3,0.031,0.026,0.006
201106,서울특별시,성동구,3,223,19,49,0.3,0.031,0.026,0.006
201106,서울특별시,성동구,4,82,19,49,0.3,0.031,0.026,0.006
201106,서울특별시,성동구,5,52,19,49,0.3,0.031,0.026,0.006
201106,서울특별시,광진구,0,422,16,44,0.6,0.034,0.031,0.003
201106,서울특별시,광진구,1,166,16,44,0.6,0.034,0.031,0.003
201106,서울특별시,광진구,2,97,16,44,0.6,0.034,0.031,0.003
201106,서울특별시,광진구,3,339,16,44,0.6,0.034,0.031,0.003
201106,서울특별시,광진구,4,108,16,44,0.6,0.034,0.031,0.003
201106,서울특별시,광진구,5,54,16,44,0.6,0.034,0.031,0.003
201106,서울특별시,동대문구,0,358,20,42,0.5,0.029,0.033,0.004
201106,서울특별시,동대문구,1,147,20,42,0.5,0.029,0.033,0.004
201106,서울특별시,동대문구,2,92,20,42,0.5,0.029,0.033,0.004
201106,서울특별시,동대문구,3,295,20,42,0.5,0.029,0.033,0.004
201106,서울특별시,동대문구,4,128,20,42,0.5,0.029,0.033,0.004
201106,서울특별시,동대문구,5,59,20,42,0.5,0.029,0.033,0.004
201106,서울특별시,중랑구,0,531,20,43,0.4,0.031,0.029,0.004
201106,서울특별시,중랑구,1,190,20,43,0.4,0.031,0.029,0.004
201106,서울특별시,중랑구,2,108,20,43,0.4,0.031,0.029,0.004
201106,서울특별시,중랑구,3,266,20,43,0.4,0.031,0.029,0.004
201106,서울특별시,중랑구,4,110,20,43,0.4,0.031,0.029,0.004
201106,서울특별시,중랑구,5,46,20,43,0.4,0.031,0.029,0.004
201106,서울특별시,성북구,0,505,18,39,0.5,0.03,0.031,0.003
201106,서울특별시,성북구,1,208,18,39,0.5,0.03,0.031,0.003
201106,서울특별시,성북구,2,111,18,39,0.5,0.03,0.031,0.003
201106,서울특별시,성북구,3,388,18,39,0.5,0.03,0.031,0.003
201106,서울특별시,성북구,4,189,18,39,0.5,0.03,0.031,0.003
201106,서울특별시,성북구,5,109,18,39,0.5,0.03,0.031,0.003
201106,서울특별시,강북구,0,211,18,35,0.4,0.032,0.027,0.007
201106,서울특별시,강북구,1,99,18,35,0.4,0.032,0.027,0.007
201106,서울특별시,강북구,2,62,18,35,0.4,0.032,0.027,0.007
201106,서울특별시,강북구,3,172,18,35,0.4,0.032,0.027,0.007
201106,서울특별시,강북구,4,93,18,35,0.4,0.032,0.027,0.007
201106,서울특별시,강북구,5,41,18,35,0.4,0.032,0.027,0.007
201106,서울특별시,도봉구,0,401,19,39,0.5,0.033,0.021,0.003
201106,서울특별시,도봉구,1,173,19,39,0.5,0.033,0.021,0.003
201106,서울특별시,도봉구,2,113,19,39,0.5,0.033,0.021,0.003
201106,서울특별시,도봉구,3,253,19,39,0.5,0.033,0.021,0.003
201106,서울특별시,도봉구,4,111,19,39,0.5,0.033,0.021,0.003
201106,서울특별시,도봉구,5,52,19,39,0.5,0.033,0.021,0.003
201106,서울특별시,노원구,0,675,13,39,0.4,0.032,0.028,0.006
201106,서울특별시,노원구,1,271,13,39,0.4,0.032,0.028,0.006
201106,서울특별시,노원구,2,166,13,39,0.4,0.032,0.028,0.006
201106,서울특별시,노원구,3,450,13,39,0.4,0.032,0.028,0.006
201106,서울특별시,노원구,4,155,13,39,0.4,0.032,0.028,0.006
201106,서울특별시,노원구,5,60,13,39,0.4,0.032,0.028,0.006
201106,서울특별시,은평구,0,563,17,45,0.5,0.034,0.028,0.003
201106,서울특별시,은평구,1,283,17,45,0.5,0.034,0.028,0.003
201106,서울특별시,은평구,2,135,17,45,0.5,0.034,0.028,0.003
201106,서울특별시,은평구,3,476,17,45,0.5,0.034,0.028,0.003
201106,서울특별시,은평구,4,241,17,45,0.5,0.034,0.028,0.003
201106,서울특별시,은평구,5,137,17,45,0.5,0.034,0.028,0.003
201106,서울특별시,서대문구,0,359,17,43,0.4,0.027,0.023,0.005
201106,서울특별시,서대문구,1,173,17,43,0.4,0.027,0.023,0.005
201106,서울특별시,서대문구,2,113,17,43,0.4,0.027,0.023,0.005
201106,서울특별시,서대문구,3,357,17,43,0.4,0.027,0.023,0.005
201106,서울특별시,서대문구,4,199,17,43,0.4,0.027,0.023,0.005
201106,서울특별시,서대문구,5,99,17,43,0.4,0.027,0.023,0.005
201106,서울특별시,마포구,0,560,23,47,0.5,0.034,0.032,0.004
201106,서울특별시,마포구,1,197,23,47,0.5,0.034,0.032,0.004
201106,서울특별시,마포구,2,98,23,47,0.5,0.034,0.032,0.004
201106,서울특별시,마포구,3,341,23,47,0.5,0.034,0.032,0.004
201106,서울특별시,마포구,4,93,23,47,0.5,0.034,0.032,0.004
201106,서울특별시,마포구,5,53,23,47,0.5,0.034,0.032,0.004
201106,서울특별시,양천구,0,365,18,47,0.3,0.031,0.029,0.006
201106,서울특별시,양천구,1,231,18,47,0.3,0.031,0.029,0.006
201106,서울특별시,양천구,2,172,18,47,0.3,0.031,0.029,0.006
201106,서울특별시,양천구,3,436,18,47,0.3,0.031,0.029,0.006
201106,서울특별시,양천구,4,185,18,47,0.3,0.031,0.029,0.006
201106,서울특별시,양천구,5,69,18,47,0.3,0.031,0.029,0.006
201106,서울특별시,강서구,0,661,23,45,0.4,0.034,0.032,0.005
201106,서울특별시,강서구,1,224,23,45,0.4,0.034,0.032,0.005
201106,서울특별시,강서구,2,108,23,45,0.4,0.034,0.032,0.005
201106,서울특별시,강서구,3,377,23,45,0.4,0.034,0.032,0.005
201106,서울특별시,강서구,4,166,23,45,0.4,0.034,0.032,0.005
201106,서울특별시,강서구,5,79,23,45,0.4,0.034,0.032,0.005
201106,서울특별시,구로구,0,517,22,44,0.5,0.033,0.03,0.004
201106,서울특별시,구로구,1,182,22,44,0.5,0.033,0.03,0.004
201106,서울특별시,구로구,2,78,22,44,0.5,0.033,0.03,0.004
201106,서울특별시,구로구,3,311,22,44,0.5,0.033,0.03,0.004
201106,서울특별시,구로구,4,104,22,44,0.5,0.033,0.03,0.004
201106,서울특별시,구로구,5,34,22,44,0.5,0.033,0.03,0.004
201106,서울특별시,금천구,0,203,26,51,0.4,0.028,0.034,0.007
201106,서울특별시,금천구,1,71,26,51,0.4,0.028,0.034,0.007
201106,서울특별시,금천구,2,47,26,51,0.4,0.028,0.034,0.007
201106,서울특별시,금천구,3,155,26,51,0.4,0.028,0.034,0.007
201106,서울특별시,금천구,4,74,26,51,0.4,0.028,0.034,0.007
201106,서울특별시,금천구,5,38,26,51,0.4,0.028,0.034,0.007
201106,서울특별시,영등포구,0,390,22,46,0.6,0.027,0.044,0.004
201106,서울특별시,영등포구,1,136,22,46,0.6,0.027,0.044,0.004
201106,서울특별시,영등포구,2,76,22,46,0.6,0.027,0.044,0.004
201106,서울특별시,영등포구,3,332,22,46,0.6,0.027,0.044,0.004
201106,서울특별시,영등포구,4,145,22,46,0.6,0.027,0.044,0.004
201106,서울특별시,영등포구,5,74,22,46,0.6,0.027,0.044,0.004
201106,서울특별시,동작구,0,451,21,47,0.4,0.034,0.031,0.007
201106,서울특별시,동작구,1,168,21,47,0.4,0.034,0.031,0.007
201106,서울특별시,동작구,2,95,21,47,0.4,0.034,0.031,0.007
201106,서울특별시,동작구,3,295,21,47,0.4,0.034,0.031,0.007
201106,서울특별시,동작구,4,114,21,47,0.4,0.034,0.031,0.007
201106,서울특별시,동작구,5,62,21,47,0.4,0.034,0.031,0.007
201106,서울특별시,관악구,0,497,24,47,0.5,0.031,0.032,0.004
201106,서울특별시,관악구,1,206,24,47,0.5,0.031,0.032,0.004
201106,서울특별시,관악구,2,100,24,47,0.5,0.031,0.032,0.004
201106,서울특별시,관악구,3,437,24,47,0.5,0.031,0.032,0.004
201106,서울특별시,관악구,4,132,24,47,0.5,0.031,0.032,0.004
201106,서울특별시,관악구,5,64,24,47,0.5,0.031,0.032,0.004
201106,서울특별시,서초구,0,484,20,46,0.5,0.032,0.045,0.004
201106,서울특별시,서초구,1,215,20,46,0.5,0.032,0.045,0.004
201106,서울특별시,서초구,2,123,20,46,0.5,0.032,0.045,0.004
201106,서울특별시,서초구,3,482,20,46,0.5,0.032,0.045,0.004
201106,서울특별시,서초구,4,222,20,46,0.5,0.032,0.045,0.004
201106,서울특별시,서초구,5,113,20,46,0.5,0.032,0.045,0.004
201106,서울특별시,강남구,0,564,21,45,0.5,0.026,0.044,0.005
201106,서울특별시,강남구,1,235,21,45,0.5,0.026,0.044,0.005
201106,서울특별시,강남구,2,189,21,45,0.5,0.026,0.044,0.005
201106,서울특별시,강남구,3,584,21,45,0.5,0.026,0.044,0.005
201106,서울특별시,강남구,4,187,21,45,0.5,0.026,0.044,0.005
201106,서울특별시,강남구,5,85,21,45,0.5,0.026,0.044,0.005
201106,서울특별시,송파구,0,895,15,43,0.6,0.034,0.026,0.004
201106,서울특별시,송파구,1,399,15,43,0.6,0.034,0.026,0.004
201106,서울특별시,송파구,2,193,15,43,0.6,0.034,0.026,0.004
201106,서울특별시,송파구,3,699,15,43,0.6,0.034,0.026,0.004
201106,서울특별시,송파구,4,272,15,43,0.6,0.034,0.026,0.004
201106,서울특별시,송파구,5,101,15,43,0.6,0.034,0.026,0.004
201106,서울특별시,강동구,0,607,18,41,0.5,0.032,0.027,0.005
201106,서울특별시,강동구,1,228,18,41,0.5,0.032,0.027,0.005
201106,서울특별시,강동구,2,159,18,41,0.5,0.032,0.027,0.005
201106,서울특별시,강동구,3,408,18,41,0.5,0.032,0.027,0.005
201106,서울특별시,강동구,4,168,18,41,0.5,0.032,0.027,0.005
201106,서울특별시,강동구,5,59,18,41,0.5,0.032,0.027,0.005
201107,서울특별시,종로구,0,90,27,27,0.4,0.013,0.024,0.006
201107,서울특별시,종로구,1,99,27,27,0.4,0.013,0.024,0.006
201107,서울특별시,종로구,2,74,27,27,0.4,0.013,0.024,0.006
201107,서울특별시,종로구,3,147,27,27,0.4,0.013,0.024,0.006
201107,서울특별시,종로구,4,67,27,27,0.4,0.013,0.024,0.006
201107,서울특별시,종로구,5,31,27,27,0.4,0.013,0.024,0.006
201107,서울특별시,중구,0,30,18,28,0.5,0.014,0.03,0.002
201107,서울특별시,중구,1,18,18,28,0.5,0.014,0.03,0.002
201107,서울특별시,중구,2,13,18,28,0.5,0.014,0.03,0.002
201107,서울특별시,중구,3,45,18,28,0.5,0.014,0.03,0.002
201107,서울특별시,중구,4,17,18,28,0.5,0.014,0.03,0.002
201107,서울특별시,중구,5,10,18,28,0.5,0.014,0.03,0.002
201107,서울특별시,용산구,0,166,21,29,0.4,0.015,0.026,0.004
201107,서울특별시,용산구,1,107,21,29,0.4,0.015,0.026,0.004
201107,서울특별시,용산구,2,83,21,29,0.4,0.015,0.026,0.004
201107,서울특별시,용산구,3,196,21,29,0.4,0.015,0.026,0.004
201107,서울특별시,용산구,4,84,21,29,0.4,0.015,0.026,0.004
201107,서울특별시,용산구,5,38,21,29,0.4,0.015,0.026,0.004
201107,서울특별시,성동구,0,238,18,29,0.3,0.014,0.019,0.002
201107,서울특별시,성동구,1,142,18,29,0.3,0.014,0.019,0.002
201107,서울특별시,성동구,2,73,18,29,0.3,0.014,0.019,0.002
201107,서울특별시,성동구,3,257,18,29,0.3,0.014,0.019,0.002
201107,서울특별시,성동구,4,91,18,29,0.3,0.014,0.019,0.002
201107,서울특별시,성동구,5,57,18,29,0.3,0.014,0.019,0.002
201107,서울특별시,광진구,0,362,19,27,0.6,0.019,0.023,0.002
201107,서울특별시,광진구,1,233,19,27,0.6,0.019,0.023,0.002
201107,서울특별시,광진구,2,139,19,27,0.6,0.019,0.023,0.002
201107,서울특별시,광진구,3,378,19,27,0.6,0.019,0.023,0.002
201107,서울특별시,광진구,4,121,19,27,0.6,0.019,0.023,0.002
201107,서울특별시,광진구,5,57,19,27,0.6,0.019,0.023,0.002
201107,서울특별시,동대문구,0,334,20,27,0.5,0.014,0.032,0.003
201107,서울특별시,동대문구,1,198,20,27,0.5,0.014,0.032,0.003
201107,서울특별시,동대문구,2,121,20,27,0.5,0.014,0.032,0.003
201107,서울특별시,동대문구,3,277,20,27,0.5,0.014,0.032,0.003
201107,서울특별시,동대문구,4,118,20,27,0.5,0.014,0.032,0.003
201107,서울특별시,동대문구,5,76,20,27,0.5,0.014,0.032,0.003
201107,서울특별시,중랑구,0,445,19,28,0.3,0.016,0.024,0.003
201107,서울특별시,중랑구,1,230,19,28,0.3,0.016,0.024,0.003
201107,서울특별시,중랑구,2,149,19,28,0.3,0.016,0.024,0.003
201107,서울특별시,중랑구,3,297,19,28,0.3,0.016,0.024,0.003
201107,서울특별시,중랑구,4,108,19,28,0.3,0.016,0.024,0.003
201107,서울특별시,중랑구,5,51,19,28,0.3,0.016,0.024,0.003
201107,서울특별시,성북구,0,526,16,25,0.5,0.014,0.028,0.002
201107,서울특별시,성북구,1,317,16,25,0.5,0.014,0.028,0.002
201107,서울특별시,성북구,2,173,16,25,0.5,0.014,0.028,0.002
201107,서울특별시,성북구,3,433,16,25,0.5,0.014,0.028,0.002
201107,서울특별시,성북구,4,145,16,25,0.5,0.014,0.028,0.002
201107,서울특별시,성북구,5,123,16,25,0.5,0.014,0.028,0.002
201107,서울특별시,강북구,0,240,17,26,0.4,0.017,0.026,0.007
201107,서울특별시,강북구,1,133,17,26,0.4,0.017,0.026,0.007
201107,서울특별시,강북구,2,71,17,26,0.4,0.017,0.026,0.007
201107,서울특별시,강북구,3,166,17,26,0.4,0.017,0.026,0.007
201107,서울특별시,강북구,4,76,17,26,0.4,0.017,0.026,0.007
201107,서울특별시,강북구,5,36,17,26,0.4,0.017,0.026,0.007
201107,서울특별시,도봉구,0,359,18,25,0.4,0.017,0.021,0.003
201107,서울특별시,도봉구,1,226,18,25,0.4,0.017,0.021,0.003
201107,서울특별시,도봉구,2,125,18,25,0.4,0.017,0.021,0.003
201107,서울특별시,도봉구,3,312,18,25,0.4,0.017,0.021,0.003
201107,서울특별시,도봉구,4,90,18,25,0.4,0.017,0.021,0.003
201107,서울특별시,도봉구,5,54,18,25,0.4,0.017,0.021,0.003
201107,서울특별시,노원구,0,620,14,27,0.3,0.014,0.025,0.005
201107,서울특별시,노원구,1,391,14,27,0.3,0.014,0.025,0.005
201107,서울특별시,노원구,2,216,14,27,0.3,0.014,0.025,0.005
201107,서울특별시,노원구,3,449,14,27,0.3,0.014,0.025,0.005
201107,서울특별시,노원구,4,179,14,27,0.3,0.014,0.025,0.005
201107,서울특별시,노원구,5,78,14,27,0.3,0.014,0.025,0.005
201107,서울특별시,은평구,0,643,17,28,0.6,0.019,0.022,0.003
201107,서울특별시,은평구,1,434,17,28,0.6,0.019,0.022,0.003
201107,서울특별시,은평구,2,249,17,28,0.6,0.019,0.022,0.003
201107,서울특별시,은평구,3,492,17,28,0.6,0.019,0.022,0.003
201107,서울특별시,은평구,4,235,17,28,0.6,0.019,0.022,0.003
201107,서울특별시,은평구,5,133,17,28,0.6,0.019,0.022,0.003
201107,서울특별시,서대문구,0,345,16,26,0.3,0.015,0.022,0.005
201107,서울특별시,서대문구,1,256,16,26,0.3,0.015,0.022,0.005
201107,서울특별시,서대문구,2,147,16,26,0.3,0.015,0.022,0.005
201107,서울특별시,서대문구,3,422,16,26,0.3,0.015,0.022,0.005
