요양개시년월,주소(시도),주소(시군구),연령군,진료에피소드 건수,초미세먼지,미세먼지,일산화탄소,오존,이산화질소,아황산가스
201201,서울특별시,영등포구,1,1184,25,62,0.9,0.011,0.043,0.01
201201,서울특별시,영등포구,2,804,25,62,0.9,0.011,0.043,0.01
201201,서울특별시,영등포구,3,6436,25,62,0.9,0.011,0.043,0.01
201201,서울특별시,영등포구,4,4017,25,62,0.9,0.011,0.043,0.01
201201,서울특별시,영등포구,5,1942,25,62,0.9,0.011,0.043,0.01
201201,서울특별시,동작구,0,1485,24,51,0.7,0.013,0.051,0.007
201201,서울특별시,동작구,1,1244,24,51,0.7,0.013,0.051,0.007
201201,서울특별시,동작구,2,860,24,51,0.7,0.013,0.051,0.007
201201,서울특별시,동작구,3,7479,24,51,0.7,0.013,0.051,0.007
201201,서울특별시,동작구,4,4365,24,51,0.7,0.013,0.051,0.007
201201,서울특별시,동작구,5,2168,24,51,0.7,0.013,0.051,0.007
201201,서울특별시,관악구,0,1618,19,58,0.7,0.01,0.039,0.009
201201,서울특별시,관악구,1,1411,19,58,0.7,0.01,0.039,0.009
201201,서울특별시,관악구,2,1176,19,58,0.7,0.01,0.039,0.009
201201,서울특별시,관악구,3,9978,19,58,0.7,0.01,0.039,0.009
201201,서울특별시,관악구,4,5621,19,58,0.7,0.01,0.039,0.009
201201,서울특별시,관악구,5,2695,19,58,0.7,0.01,0.039,0.009
201201,서울특별시,서초구,0,1327,28,65,0.8,0.011,0.034,0.008
201201,서울특별시,서초구,1,1366,28,65,0.8,0.011,0.034,0.008
201201,서울특별시,서초구,2,1153,28,65,0.8,0.011,0.034,0.008
201201,서울특별시,서초구,3,6717,28,65,0.8,0.011,0.034,0.008
201201,서울특별시,서초구,4,3999,28,65,0.8,0.011,0.034,0.008
201201,서울특별시,서초구,5,1581,28,65,0.8,0.011,0.034,0.008
201201,서울특별시,강남구,0,1503,26,64,0.9,0.006,0.046,0.009
201201,서울특별시,강남구,1,1489,26,64,0.9,0.006,0.046,0.009
201201,서울특별시,강남구,2,1672,26,64,0.9,0.006,0.046,0.009
201201,서울특별시,강남구,3,9443,26,64,0.9,0.006,0.046,0.009
201201,서울특별시,강남구,4,5293,26,64,0.9,0.006,0.046,0.009
201201,서울특별시,강남구,5,1922,26,64,0.9,0.006,0.046,0.009
201201,서울특별시,송파구,0,2278,27,60,0.9,0.012,0.034,0.008
201201,서울특별시,송파구,1,2390,27,60,0.9,0.012,0.034,0.008
201201,서울특별시,송파구,2,1768,27,60,0.9,0.012,0.034,0.008
201201,서울특별시,송파구,3,11396,27,60,0.9,0.012,0.034,0.008
201201,서울특별시,송파구,4,7033,27,60,0.9,0.012,0.034,0.008
201201,서울특별시,송파구,5,2418,27,60,0.9,0.012,0.034,0.008
201201,서울특별시,강동구,0,1824,27,58,0.7,0.012,0.038,0.009
201201,서울특별시,강동구,1,1513,27,58,0.7,0.012,0.038,0.009
201201,서울특별시,강동구,2,1240,27,58,0.7,0.012,0.038,0.009
201201,서울특별시,강동구,3,7883,27,58,0.7,0.012,0.038,0.009
201201,서울특별시,강동구,4,5425,27,58,0.7,0.012,0.038,0.009
201201,서울특별시,강동구,5,1928,27,58,0.7,0.012,0.038,0.009
201202,서울특별시,종로구,0,370,30,53,0.5,0.016,0.032,0.008
201202,서울특별시,종로구,1,569,30,53,0.5,0.016,0.032,0.008
201202,서울특별시,종로구,2,448,30,53,0.5,0.016,0.032,0.008
201202,서울특별시,종로구,3,2142,30,53,0.5,0.016,0.032,0.008
201202,서울특별시,종로구,4,1509,30,53,0.5,0.016,0.032,0.008
201202,서울특별시,종로구,5,861,30,53,0.5,0.016,0.032,0.008
201202,서울특별시,중구,0,161,27,50,0.8,0.014,0.029,0.007
201202,서울특별시,중구,1,157,27,50,0.8,0.014,0.029,0.007
201202,서울특별시,중구,2,107,27,50,0.8,0.014,0.029,0.007
201202,서울특별시,중구,3,854,27,50,0.8,0.014,0.029,0.007
201202,서울특별시,중구,4,542,27,50,0.8,0.014,0.029,0.007
201202,서울특별시,중구,5,310,27,50,0.8,0.014,0.029,0.007
201202,서울특별시,용산구,0,667,28,50,0.6,0.014,0.037,0.006
201202,서울특별시,용산구,1,782,28,50,0.6,0.014,0.037,0.006
201202,서울특별시,용산구,2,595,28,50,0.6,0.014,0.037,0.006
201202,서울특별시,용산구,3,3548,28,50,0.6,0.014,0.037,0.006
201202,서울특별시,용산구,4,2146,28,50,0.6,0.014,0.037,0.006
201202,서울특별시,용산구,5,1231,28,50,0.6,0.014,0.037,0.006
201202,서울특별시,성동구,0,913,31,53,0.6,0.016,0.028,0.007
201202,서울특별시,성동구,1,1080,31,53,0.6,0.016,0.028,0.007
201202,서울특별시,성동구,2,708,31,53,0.6,0.016,0.028,0.007
201202,서울특별시,성동구,3,4343,31,53,0.6,0.016,0.028,0.007
201202,서울특별시,성동구,4,2731,31,53,0.6,0.016,0.028,0.007
201202,서울특별시,성동구,5,1345,31,53,0.6,0.016,0.028,0.007
201202,서울특별시,광진구,0,1020,28,52,0.7,0.012,0.028,0.006
201202,서울특별시,광진구,1,1192,28,52,0.7,0.012,0.028,0.006
201202,서울특별시,광진구,2,938,28,52,0.7,0.012,0.028,0.006
201202,서울특별시,광진구,3,5403,28,52,0.7,0.012,0.028,0.006
201202,서울특별시,광진구,4,3206,28,52,0.7,0.012,0.028,0.006
201202,서울특별시,광진구,5,1188,28,52,0.7,0.012,0.028,0.006
201202,서울특별시,동대문구,0,1002,26,54,0.6,0.011,0.042,0.007
201202,서울특별시,동대문구,1,1101,26,54,0.6,0.011,0.042,0.007
201202,서울특별시,동대문구,2,779,26,54,0.6,0.011,0.042,0.007
201202,서울특별시,동대문구,3,5089,26,54,0.6,0.011,0.042,0.007
201202,서울특별시,동대문구,4,3324,26,54,0.6,0.011,0.042,0.007
201202,서울특별시,동대문구,5,1696,26,54,0.6,0.011,0.042,0.007
201202,서울특별시,중랑구,0,1452,31,49,0.7,0.016,0.036,0.007
201202,서울특별시,중랑구,1,1667,31,49,0.7,0.016,0.036,0.007
201202,서울특별시,중랑구,2,1131,31,49,0.7,0.016,0.036,0.007
201202,서울특별시,중랑구,3,6074,31,49,0.7,0.016,0.036,0.007
201202,서울특별시,중랑구,4,4428,31,49,0.7,0.016,0.036,0.007
201202,서울특별시,중랑구,5,1937,31,49,0.7,0.016,0.036,0.007
201202,서울특별시,성북구,0,1974,28,47,0.8,0.016,0.033,0.005
201202,서울특별시,성북구,1,2546,28,47,0.8,0.016,0.033,0.005
201202,서울특별시,성북구,2,1409,28,47,0.8,0.016,0.033,0.005
201202,서울특별시,성북구,3,7686,28,47,0.8,0.016,0.033,0.005
201202,서울특별시,성북구,4,4914,28,47,0.8,0.016,0.033,0.005
201202,서울특별시,성북구,5,2500,28,47,0.8,0.016,0.033,0.005
201202,서울특별시,강북구,0,773,25,49,0.5,0.02,0.039,0.006
201202,서울특별시,강북구,1,918,25,49,0.5,0.02,0.039,0.006
201202,서울특별시,강북구,2,599,25,49,0.5,0.02,0.039,0.006
201202,서울특별시,강북구,3,2912,25,49,0.5,0.02,0.039,0.006
201202,서울특별시,강북구,4,2105,25,49,0.5,0.02,0.039,0.006
201202,서울특별시,강북구,5,1054,25,49,0.5,0.02,0.039,0.006
201202,서울특별시,도봉구,0,1374,29,49,0.7,0.017,0.025,0.006
201202,서울특별시,도봉구,1,1854,29,49,0.7,0.017,0.025,0.006
201202,서울특별시,도봉구,2,1195,29,49,0.7,0.017,0.025,0.006
201202,서울특별시,도봉구,3,4893,29,49,0.7,0.017,0.025,0.006
201202,서울특별시,도봉구,4,3405,29,49,0.7,0.017,0.025,0.006
201202,서울특별시,도봉구,5,1583,29,49,0.7,0.017,0.025,0.006
201202,서울특별시,노원구,0,1918,31,49,0.6,0.017,0.035,0.008
201202,서울특별시,노원구,1,3263,31,49,0.6,0.017,0.035,0.008
201202,서울특별시,노원구,2,2461,31,49,0.6,0.017,0.035,0.008
201202,서울특별시,노원구,3,9115,31,49,0.6,0.017,0.035,0.008
201202,서울특별시,노원구,4,5956,31,49,0.6,0.017,0.035,0.008
201202,서울특별시,노원구,5,2472,31,49,0.6,0.017,0.035,0.008
201202,서울특별시,은평구,0,1840,33,46,0.7,0.015,0.027,0.007
201202,서울특별시,은평구,1,2055,33,46,0.7,0.015,0.027,0.007
201202,서울특별시,은평구,2,1289,33,46,0.7,0.015,0.027,0.007
201202,서울특별시,은평구,3,6762,33,46,0.7,0.015,0.027,0.007
201202,서울특별시,은평구,4,4501,33,46,0.7,0.015,0.027,0.007
201202,서울특별시,은평구,5,2338,33,46,0.7,0.015,0.027,0.007
201202,서울특별시,서대문구,0,1023,33,47,0.8,0.015,0.038,0.008
201202,서울특별시,서대문구,1,1344,33,47,0.8,0.015,0.038,0.008
201202,서울특별시,서대문구,2,872,33,47,0.8,0.015,0.038,0.008
201202,서울특별시,서대문구,3,4885,33,47,0.8,0.015,0.038,0.008
201202,서울특별시,서대문구,4,3180,33,47,0.8,0.015,0.038,0.008
201202,서울특별시,서대문구,5,1730,33,47,0.8,0.015,0.038,0.008
201202,서울특별시,마포구,0,1037,31,55,0.7,0.012,0.033,0.007
201202,서울특별시,마포구,1,1371,31,55,0.7,0.012,0.033,0.007
201202,서울특별시,마포구,2,786,31,55,0.7,0.012,0.033,0.007
201202,서울특별시,마포구,3,5654,31,55,0.7,0.012,0.033,0.007
201202,서울특별시,마포구,4,2907,31,55,0.7,0.012,0.033,0.007
201202,서울특별시,마포구,5,1529,31,55,0.7,0.012,0.033,0.007
201202,서울특별시,양천구,0,1365,31,49,0.6,0.015,0.04,0.007
201202,서울특별시,양천구,1,2229,31,49,0.6,0.015,0.04,0.007
201202,서울특별시,양천구,2,1882,31,49,0.6,0.015,0.04,0.007
201202,서울특별시,양천구,3,6709,31,49,0.6,0.015,0.04,0.007
201202,서울특별시,양천구,4,4888,31,49,0.6,0.015,0.04,0.007
201202,서울특별시,양천구,5,1670,31,49,0.6,0.015,0.04,0.007
201202,서울특별시,강서구,0,2040,35,56,0.8,0.018,0.038,0.007
201202,서울특별시,강서구,1,2692,35,56,0.8,0.018,0.038,0.007
201202,서울특별시,강서구,2,1806,35,56,0.8,0.018,0.038,0.007
201202,서울특별시,강서구,3,8569,35,56,0.8,0.018,0.038,0.007
201202,서울특별시,강서구,4,5527,35,56,0.8,0.018,0.038,0.007
201202,서울특별시,강서구,5,2069,35,56,0.8,0.018,0.038,0.007
201202,서울특별시,구로구,0,1995,28,50,0.6,0.017,0.037,0.007
201202,서울특별시,구로구,1,1837,28,50,0.6,0.017,0.037,0.007
201202,서울특별시,구로구,2,970,28,50,0.6,0.017,0.037,0.007
201202,서울특별시,구로구,3,6416,28,50,0.6,0.017,0.037,0.007
201202,서울특별시,구로구,4,4327,28,50,0.6,0.017,0.037,0.007
201202,서울특별시,구로구,5,1767,28,50,0.6,0.017,0.037,0.007
201202,서울특별시,금천구,0,697,28,53,0.7,0.017,0.041,0.008
201202,서울특별시,금천구,1,812,28,53,0.7,0.017,0.041,0.008
201202,서울특별시,금천구,2,616,28,53,0.7,0.017,0.041,0.008
201202,서울특별시,금천구,3,3160,28,53,0.7,0.017,0.041,0.008
201202,서울특별시,금천구,4,2423,28,53,0.7,0.017,0.041,0.008
201202,서울특별시,금천구,5,979,28,53,0.7,0.017,0.041,0.008
201202,서울특별시,영등포구,0,1525,30,51,0.9,0.015,0.038,0.008
201202,서울특별시,영등포구,1,1683,30,51,0.9,0.015,0.038,0.008
201202,서울특별시,영등포구,2,970,30,51,0.9,0.015,0.038,0.008
201202,서울특별시,영등포구,3,6007,30,51,0.9,0.015,0.038,0.008
201202,서울특별시,영등포구,4,3782,30,51,0.9,0.015,0.038,0.008
201202,서울특별시,영등포구,5,1773,30,51,0.9,0.015,0.038,0.008
201202,서울특별시,동작구,0,1492,29,46,0.6,0.018,0.05,0.006
201202,서울특별시,동작구,1,1676,29,46,0.6,0.018,0.05,0.006
201202,서울특별시,동작구,2,1163,29,46,0.6,0.018,0.05,0.006
201202,서울특별시,동작구,3,6994,29,46,0.6,0.018,0.05,0.006
201202,서울특별시,동작구,4,4130,29,46,0.6,0.018,0.05,0.006
201202,서울특별시,동작구,5,2171,29,46,0.6,0.018,0.05,0.006
201202,서울특별시,관악구,0,1669,32,51,0.6,0.015,0.037,0.007
201202,서울특별시,관악구,1,1845,32,51,0.6,0.015,0.037,0.007
201202,서울특별시,관악구,2,1342,32,51,0.6,0.015,0.037,0.007
201202,서울특별시,관악구,3,9090,32,51,0.6,0.015,0.037,0.007
201202,서울특별시,관악구,4,5264,32,51,0.6,0.015,0.037,0.007
201202,서울특별시,관악구,5,2553,32,51,0.6,0.015,0.037,0.007
201202,서울특별시,서초구,0,1417,34,54,0.7,0.016,0.036,0.006
201202,서울특별시,서초구,1,1907,34,54,0.7,0.016,0.036,0.006
201202,서울특별시,서초구,2,1408,34,54,0.7,0.016,0.036,0.006
201202,서울특별시,서초구,3,6530,34,54,0.7,0.016,0.036,0.006
201202,서울특별시,서초구,4,3907,34,54,0.7,0.016,0.036,0.006
201202,서울특별시,서초구,5,1605,34,54,0.7,0.016,0.036,0.006
201202,서울특별시,강남구,0,1737,33,50,0.6,0.01,0.039,0.007
201202,서울특별시,강남구,1,2178,33,50,0.6,0.01,0.039,0.007
201202,서울특별시,강남구,2,2186,33,50,0.6,0.01,0.039,0.007
201202,서울특별시,강남구,3,8892,33,50,0.6,0.01,0.039,0.007
201202,서울특별시,강남구,4,5395,33,50,0.6,0.01,0.039,0.007
201202,서울특별시,강남구,5,1908,33,50,0.6,0.01,0.039,0.007
201202,서울특별시,송파구,0,2365,33,50,0.7,0.017,0.033,0.007
201202,서울특별시,송파구,1,3245,33,50,0.7,0.017,0.033,0.007
201202,서울특별시,송파구,2,2263,33,50,0.7,0.017,0.033,0.007
201202,서울특별시,송파구,3,10828,33,50,0.7,0.017,0.033,0.007
201202,서울특별시,송파구,4,6692,33,50,0.7,0.017,0.033,0.007
201202,서울특별시,송파구,5,2287,33,50,0.7,0.017,0.033,0.007
201202,서울특별시,강동구,0,1708,31,48,0.6,0.017,0.036,0.007
201202,서울특별시,강동구,1,2190,31,48,0.6,0.017,0.036,0.007
201202,서울특별시,강동구,2,1685,31,48,0.6,0.017,0.036,0.007
201202,서울특별시,강동구,3,7554,31,48,0.6,0.017,0.036,0.007
201202,서울특별시,강동구,4,5151,31,48,0.6,0.017,0.036,0.007
201202,서울특별시,강동구,5,1795,31,48,0.6,0.017,0.036,0.007
201203,서울특별시,종로구,0,520,27,47,0.5,0.027,0.028,0.007
201203,서울특별시,종로구,1,531,27,47,0.5,0.027,0.028,0.007
201203,서울특별시,종로구,2,780,27,47,0.5,0.027,0.028,0.007
201203,서울특별시,종로구,3,2511,27,47,0.5,0.027,0.028,0.007
201203,서울특별시,종로구,4,1571,27,47,0.5,0.027,0.028,0.007
201203,서울특별시,종로구,5,876,27,47,0.5,0.027,0.028,0.007
201203,서울특별시,중구,0,183,34,44,0.4,0.023,0.029,0.006
201203,서울특별시,중구,1,125,34,44,0.4,0.023,0.029,0.006
201203,서울특별시,중구,2,132,34,44,0.4,0.023,0.029,0.006
201203,서울특별시,중구,3,882,34,44,0.4,0.023,0.029,0.006
201203,서울특별시,중구,4,569,34,44,0.4,0.023,0.029,0.006
201203,서울특별시,중구,5,275,34,44,0.4,0.023,0.029,0.006
201203,서울특별시,용산구,0,883,25,47,0.7,0.024,0.033,0.004
201203,서울특별시,용산구,1,789,25,47,0.7,0.024,0.033,0.004
201203,서울특별시,용산구,2,886,25,47,0.7,0.024,0.033,0.004
201203,서울특별시,용산구,3,3728,25,47,0.7,0.024,0.033,0.004
201203,서울특별시,용산구,4,2126,25,47,0.7,0.024,0.033,0.004
201203,서울특별시,용산구,5,1236,25,47,0.7,0.024,0.033,0.004
201203,서울특별시,성동구,0,1123,33,48,0.5,0.029,0.022,0.006
201203,서울특별시,성동구,1,1087,33,48,0.5,0.029,0.022,0.006
201203,서울특별시,성동구,2,1093,33,48,0.5,0.029,0.022,0.006
201203,서울특별시,성동구,3,4992,33,48,0.5,0.029,0.022,0.006
201203,서울특별시,성동구,4,2857,33,48,0.5,0.029,0.022,0.006
201203,서울특별시,성동구,5,1284,33,48,0.5,0.029,0.022,0.006
201203,서울특별시,광진구,0,1352,25,47,0.6,0.019,0.024,0.004
201203,서울특별시,광진구,1,1245,25,47,0.6,0.019,0.024,0.004
201203,서울특별시,광진구,2,1507,25,47,0.6,0.019,0.024,0.004
201203,서울특별시,광진구,3,5784,25,47,0.6,0.019,0.024,0.004
201203,서울특별시,광진구,4,3341,25,47,0.6,0.019,0.024,0.004
201203,서울특별시,광진구,5,1317,25,47,0.6,0.019,0.024,0.004
201203,서울특별시,동대문구,0,1319,31,49,0.6,0.024,0.035,0.005
201203,서울특별시,동대문구,1,1072,31,49,0.6,0.024,0.035,0.005
201203,서울특별시,동대문구,2,1321,31,49,0.6,0.024,0.035,0.005
201203,서울특별시,동대문구,3,5500,31,49,0.6,0.024,0.035,0.005
201203,서울특별시,동대문구,4,3349,31,49,0.6,0.024,0.035,0.005
201203,서울특별시,동대문구,5,1470,31,49,0.6,0.024,0.035,0.005
201203,서울특별시,중랑구,0,1879,31,45,0.5,0.025,0.03,0.005
201203,서울특별시,중랑구,1,1821,31,45,0.5,0.025,0.03,0.005
201203,서울특별시,중랑구,2,1873,31,45,0.5,0.025,0.03,0.005
201203,서울특별시,중랑구,3,6602,31,45,0.5,0.025,0.03,0.005
201203,서울특별시,중랑구,4,4478,31,45,0.5,0.025,0.03,0.005
201203,서울특별시,중랑구,5,1792,31,45,0.5,0.025,0.03,0.005
201203,서울특별시,성북구,0,2596,27,43,0.7,0.024,0.032,0.004
201203,서울특별시,성북구,1,2516,27,43,0.7,0.024,0.032,0.004
201203,서울특별시,성북구,2,2183,27,43,0.7,0.024,0.032,0.004
201203,서울특별시,성북구,3,8561,27,43,0.7,0.024,0.032,0.004
201203,서울특별시,성북구,4,4929,27,43,0.7,0.024,0.032,0.004
201203,서울특별시,성북구,5,2384,27,43,0.7,0.024,0.032,0.004
201203,서울특별시,강북구,0,1165,27,46,0.4,0.03,0.033,0.004
201203,서울특별시,강북구,1,905,27,46,0.4,0.03,0.033,0.004
201203,서울특별시,강북구,2,946,27,46,0.4,0.03,0.033,0.004
201203,서울특별시,강북구,3,3230,27,46,0.4,0.03,0.033,0.004
201203,서울특별시,강북구,4,2194,27,46,0.4,0.03,0.033,0.004
201203,서울특별시,강북구,5,1082,27,46,0.4,0.03,0.033,0.004
201203,서울특별시,도봉구,0,1738,31,44,0.6,0.024,0.022,0.005
201203,서울특별시,도봉구,1,1634,31,44,0.6,0.024,0.022,0.005
201203,서울특별시,도봉구,2,1899,31,44,0.6,0.024,0.022,0.005
201203,서울특별시,도봉구,3,5325,31,44,0.6,0.024,0.022,0.005
201203,서울특별시,도봉구,4,3405,31,44,0.6,0.024,0.022,0.005
201203,서울특별시,도봉구,5,1467,31,44,0.6,0.024,0.022,0.005
201203,서울특별시,노원구,0,2648,27,38,0.5,0.026,0.032,0.006
201203,서울특별시,노원구,1,2998,27,38,0.5,0.026,0.032,0.006
201203,서울특별시,노원구,2,4010,27,38,0.5,0.026,0.032,0.006
201203,서울특별시,노원구,3,9960,27,38,0.5,0.026,0.032,0.006
201203,서울특별시,노원구,4,6262,27,38,0.5,0.026,0.032,0.006
201203,서울특별시,노원구,5,2313,27,38,0.5,0.026,0.032,0.006
201203,서울특별시,은평구,0,2303,32,44,0.7,0.024,0.024,0.006
201203,서울특별시,은평구,1,1928,32,44,0.7,0.024,0.024,0.006
201203,서울특별시,은평구,2,2027,32,44,0.7,0.024,0.024,0.006
201203,서울특별시,은평구,3,7372,32,44,0.7,0.024,0.024,0.006
201203,서울특별시,은평구,4,4540,32,44,0.7,0.024,0.024,0.006
201203,서울특별시,은평구,5,2322,32,44,0.7,0.024,0.024,0.006
201203,서울특별시,서대문구,0,1196,27,44,0.6,0.025,0.029,0.007
201203,서울특별시,서대문구,1,1254,27,44,0.6,0.025,0.029,0.007
201203,서울특별시,서대문구,2,1436,27,44,0.6,0.025,0.029,0.007
201203,서울특별시,서대문구,3,5447,27,44,0.6,0.025,0.029,0.007
201203,서울특별시,서대문구,4,3240,27,44,0.6,0.025,0.029,0.007
201203,서울특별시,서대문구,5,1695,27,44,0.6,0.025,0.029,0.007
201203,서울특별시,마포구,0,1427,34,48,0.5,0.021,0.03,0.004
201203,서울특별시,마포구,1,1197,34,48,0.5,0.021,0.03,0.004
201203,서울특별시,마포구,2,1208,34,48,0.5,0.021,0.03,0.004
201203,서울특별시,마포구,3,5961,34,48,0.5,0.021,0.03,0.004
201203,서울특별시,마포구,4,3023,34,48,0.5,0.021,0.03,0.004
201203,서울특별시,마포구,5,1456,34,48,0.5,0.021,0.03,0.004
201203,서울특별시,양천구,0,2053,25,47,0.5,0.025,0.034,0.005
201203,서울특별시,양천구,1,2299,25,47,0.5,0.025,0.034,0.005
201203,서울특별시,양천구,2,3201,25,47,0.5,0.025,0.034,0.005
201203,서울특별시,양천구,3,7647,25,47,0.5,0.025,0.034,0.005
201203,서울특별시,양천구,4,5027,25,47,0.5,0.025,0.034,0.005
201203,서울특별시,양천구,5,1582,25,47,0.5,0.025,0.034,0.005
201203,서울특별시,강서구,0,2724,30,52,0.6,0.025,0.034,0.006
201203,서울특별시,강서구,1,2636,30,52,0.6,0.025,0.034,0.006
201203,서울특별시,강서구,2,2816,30,52,0.6,0.025,0.034,0.006
201203,서울특별시,강서구,3,9213,30,52,0.6,0.025,0.034,0.006
201203,서울특별시,강서구,4,5653,30,52,0.6,0.025,0.034,0.006
201203,서울특별시,강서구,5,2036,30,52,0.6,0.025,0.034,0.006
201203,서울특별시,구로구,0,2474,29,48,0.6,0.022,0.034,0.006
201203,서울특별시,구로구,1,1928,29,48,0.6,0.022,0.034,0.006
201203,서울특별시,구로구,2,1738,29,48,0.6,0.022,0.034,0.006
201203,서울특별시,구로구,3,7139,29,48,0.6,0.022,0.034,0.006
201203,서울특별시,구로구,4,4284,29,48,0.6,0.022,0.034,0.006
201203,서울특별시,구로구,5,1746,29,48,0.6,0.022,0.034,0.006
201203,서울특별시,금천구,0,820,32,48,0.6,0.027,0.033,0.006
201203,서울특별시,금천구,1,865,32,48,0.6,0.027,0.033,0.006
201203,서울특별시,금천구,2,1029,32,48,0.6,0.027,0.033,0.006
201203,서울특별시,금천구,3,3608,32,48,0.6,0.027,0.033,0.006
201203,서울특별시,금천구,4,2394,32,48,0.6,0.027,0.033,0.006
201203,서울특별시,금천구,5,856,32,48,0.6,0.027,0.033,0.006
201203,서울특별시,영등포구,0,1910,32,52,0.7,0.024,0.027,0.006
201203,서울특별시,영등포구,1,1598,32,52,0.7,0.024,0.027,0.006
201203,서울특별시,영등포구,2,1416,32,52,0.7,0.024,0.027,0.006
201203,서울특별시,영등포구,3,6622,32,52,0.7,0.024,0.027,0.006
201203,서울특별시,영등포구,4,3768,32,52,0.7,0.024,0.027,0.006
201203,서울특별시,영등포구,5,1699,32,52,0.7,0.024,0.027,0.006
201203,서울특별시,동작구,0,1846,32,48,0.5,0.03,0.042,0.007
201203,서울특별시,동작구,1,1594,32,48,0.5,0.03,0.042,0.007
201203,서울특별시,동작구,2,1823,32,48,0.5,0.03,0.042,0.007
201203,서울특별시,동작구,3,7705,32,48,0.5,0.03,0.042,0.007
201203,서울특별시,동작구,4,4359,32,48,0.5,0.03,0.042,0.007
201203,서울특별시,동작구,5,1997,32,48,0.5,0.03,0.042,0.007
201203,서울특별시,관악구,0,2182,35,47,0.5,0.023,0.031,0.005
201203,서울특별시,관악구,1,2123,35,47,0.5,0.023,0.031,0.005
201203,서울특별시,관악구,2,2188,35,47,0.5,0.023,0.031,0.005
201203,서울특별시,관악구,3,10043,35,47,0.5,0.023,0.031,0.005
201203,서울특별시,관악구,4,5615,35,47,0.5,0.023,0.031,0.005
201203,서울특별시,관악구,5,2490,35,47,0.5,0.023,0.031,0.005
201203,서울특별시,서초구,0,1839,29,50,0.6,0.026,0.031,0.005
201203,서울특별시,서초구,1,1911,29,50,0.6,0.026,0.031,0.005
201203,서울특별시,서초구,2,2225,29,50,0.6,0.026,0.031,0.005
201203,서울특별시,서초구,3,7433,29,50,0.6,0.026,0.031,0.005
201203,서울특별시,서초구,4,4001,29,50,0.6,0.026,0.031,0.005
201203,서울특별시,서초구,5,1605,29,50,0.6,0.026,0.031,0.005
201203,서울특별시,강남구,0,2315,32,48,0.4,0.016,0.036,0.006
201203,서울특별시,강남구,1,2091,32,48,0.4,0.016,0.036,0.006
201203,서울특별시,강남구,2,3346,32,48,0.4,0.016,0.036,0.006
201203,서울특별시,강남구,3,10266,32,48,0.4,0.016,0.036,0.006
201203,서울특별시,강남구,4,5488,32,48,0.4,0.016,0.036,0.006
201203,서울특별시,강남구,5,1803,32,48,0.4,0.016,0.036,0.006
201203,서울특별시,송파구,0,3089,30,45,0.6,0.028,0.028,0.005
201203,서울특별시,송파구,1,3280,30,45,0.6,0.028,0.028,0.005
201203,서울특별시,송파구,2,3607,30,45,0.6,0.028,0.028,0.005
201203,서울특별시,송파구,3,12064,30,45,0.6,0.028,0.028,0.005
201203,서울특별시,송파구,4,6917,30,45,0.6,0.028,0.028,0.005
201203,서울특별시,송파구,5,2206,30,45,0.6,0.028,0.028,0.005
201203,서울특별시,강동구,0,2367,27,44,0.5,0.03,0.033,0.007
201203,서울특별시,강동구,1,1999,27,44,0.5,0.03,0.033,0.007
201203,서울특별시,강동구,2,2441,27,44,0.5,0.03,0.033,0.007
201203,서울특별시,강동구,3,7908,27,44,0.5,0.03,0.033,0.007
201203,서울특별시,강동구,4,5288,27,44,0.5,0.03,0.033,0.007
201203,서울특별시,강동구,5,1660,27,44,0.5,0.03,0.033,0.007
201204,서울특별시,종로구,0,436,20,52,0.6,0.027,0.033,0.007
201204,서울특별시,종로구,1,478,20,52,0.6,0.027,0.033,0.007
201204,서울특별시,종로구,2,583,20,52,0.6,0.027,0.033,0.007
201204,서울특별시,종로구,3,2299,20,52,0.6,0.027,0.033,0.007
201204,서울특별시,종로구,4,1429,20,52,0.6,0.027,0.033,0.007
201204,서울특별시,종로구,5,704,20,52,0.6,0.027,0.033,0.007
201204,서울특별시,중구,0,138,26,54,0.4,0.023,0.04,0.006
201204,서울특별시,중구,1,138,26,54,0.4,0.023,0.04,0.006
201204,서울특별시,중구,2,111,26,54,0.4,0.023,0.04,0.006
201204,서울특별시,중구,3,813,26,54,0.4,0.023,0.04,0.006
201204,서울특별시,중구,4,560,26,54,0.4,0.023,0.04,0.006
201204,서울특별시,중구,5,276,26,54,0.4,0.023,0.04,0.006
201204,서울특별시,용산구,0,697,21,51,0.7,0.025,0.039,0.004
201204,서울특별시,용산구,1,656,21,51,0.7,0.025,0.039,0.004
201204,서울특별시,용산구,2,786,21,51,0.7,0.025,0.039,0.004
201204,서울특별시,용산구,3,3510,21,51,0.7,0.025,0.039,0.004
201204,서울특별시,용산구,4,2065,21,51,0.7,0.025,0.039,0.004
201204,서울특별시,용산구,5,1048,21,51,0.7,0.025,0.039,0.004
201204,서울특별시,성동구,0,954,23,54,0.5,0.027,0.025,0.006
201204,서울특별시,성동구,1,939,23,54,0.5,0.027,0.025,0.006
201204,서울특별시,성동구,2,881,23,54,0.5,0.027,0.025,0.006
201204,서울특별시,성동구,3,4533,23,54,0.5,0.027,0.025,0.006
201204,서울특별시,성동구,4,2599,23,54,0.5,0.027,0.025,0.006
201204,서울특별시,성동구,5,1167,23,54,0.5,0.027,0.025,0.006
201204,서울특별시,광진구,0,1061,21,54,0.6,0.024,0.025,0.004
201204,서울특별시,광진구,1,1009,21,54,0.6,0.024,0.025,0.004
